listing_id,date
16336686,2017-12-18
16336686,2017-12-23
16336686,2018-01-03
16336686,2018-06-25
16336686,2018-06-29
16336686,2018-07-05
16336686,2018-07-08
16336686,2018-08-18
15845669,2017-10-23
15845669,2017-11-02
15845669,2017-11-17
16336686,2018-09-10
15845669,2017-11-27
16336686,2018-09-11
16336686,2018-09-24
16336686,2018-09-28
16336686,2018-10-09
16336686,2018-10-15
16336686,2019-01-01
16336686,2019-01-29
16336686,2019-10-02
16220003,2022-06-13
16220003,2022-06-19
16220003,2022-07-21
16220003,2022-07-30
16220003,2022-08-07
16220003,2022-09-01
16220003,2022-09-19
16220003,2022-10-02
16220003,2022-11-05
16220003,2022-11-19
16220003,2022-11-26
16220003,2022-12-11
16220003,2023-01-02
16220003,2023-02-16
16220003,2023-04-25
16220003,2023-05-16
16220003,2023-05-22
16220003,2023-05-30
16220003,2023-06-12
16220003,2023-08-19
16220003,2023-08-27
16220003,2023-10-06
16220003,2023-10-19
16220003,2023-12-04
16226031,2018-01-06
16227237,2017-05-28
16227237,2017-06-04
16227237,2017-09-17
15845669,2018-03-31
16229170,2017-04-09
16229170,2017-04-15
16229170,2017-04-23
16229170,2017-04-30
16229170,2017-05-29
16229170,2017-06-12
16229170,2017-06-29
16229170,2017-07-14
16229170,2017-07-22
16229170,2017-07-23
16229170,2017-09-13
16336686,2019-10-05
16336686,2019-10-14
16336686,2019-11-02
16336686,2019-11-30
16336686,2020-01-01
16336686,2020-02-03
16336686,2020-03-14
16336686,2020-10-03
16336686,2021-03-26
16336686,2021-03-29
16336686,2021-04-18
15845669,2018-04-27
16336686,2021-04-25
16336686,2021-04-27
16336686,2021-05-08
16336686,2021-05-23
16336686,2021-06-03
16336686,2021-06-09
16336686,2021-08-07
16336686,2021-08-27
16336686,2021-09-07
16336686,2022-04-18
16336686,2022-04-22
16336686,2022-04-26
16336686,2022-06-28
16336686,2022-07-23
16336686,2023-07-03
16336686,2023-08-12
16336686,2024-02-04
16338143,2017-01-14
16338143,2017-01-20
16339429,2017-01-03
16339429,2017-03-02
16346945,2017-01-02
16346945,2017-01-14
16229170,2017-10-02
16229170,2017-10-09
16229170,2017-11-05
16229170,2018-01-01
16229170,2018-04-07
16229170,2018-06-24
16229170,2018-09-15
16229170,2018-10-28
16229170,2018-11-05
16229170,2019-04-15
16229170,2019-04-21
16229170,2019-04-28
16229170,2019-05-17
16229170,2019-06-06
16229170,2019-06-30
16229170,2019-08-26
16229170,2019-09-02
16229170,2019-10-23
16229170,2019-10-27
16229170,2019-11-03
16229170,2019-12-12
16229170,2019-12-29
16229170,2021-05-18
16229170,2021-05-30
16229170,2021-06-06
16229170,2021-07-10
16229170,2021-08-25
16229170,2021-08-29
16229170,2021-09-03
16229170,2021-09-06
16229170,2021-09-12
16229170,2021-09-21
16229170,2021-09-24
16229170,2021-09-30
16229170,2021-10-03
16229170,2021-10-04
16229170,2021-10-10
16229170,2021-10-18
15845669,2018-04-30
16229170,2021-10-22
16229170,2021-10-25
16229170,2021-10-31
16229170,2021-11-07
16229170,2021-11-20
16229170,2021-11-21
16229170,2021-11-29
16229170,2021-12-09
16347171,2017-01-08
16347171,2017-03-31
16347171,2017-04-08
15845669,2018-05-05
16347171,2017-04-20
16347171,2017-04-26
16347171,2017-05-10
16347171,2017-05-18
16229170,2021-12-10
16229170,2021-12-12
16229170,2021-12-18
16229170,2021-12-19
16229170,2022-01-01
16229170,2022-02-26
16229170,2022-03-11
16229170,2022-03-16
16229170,2022-03-19
16229170,2022-04-13
16229170,2022-04-22
16229170,2022-04-24
16229170,2022-04-29
16229170,2022-05-08
16229170,2022-05-15
16229170,2022-05-18
16229170,2022-05-24
16229170,2022-05-26
16229170,2022-05-30
16229170,2022-06-10
16229170,2022-06-16
16229170,2022-06-19
16229170,2022-06-25
16229170,2022-06-27
16229170,2022-07-01
16229170,2022-07-08
16229170,2022-07-15
16229170,2022-07-21
16229170,2022-08-06
16229170,2022-08-15
16229170,2022-08-31
16229170,2022-09-16
16229170,2022-09-23
16229170,2022-09-30
16229170,2022-10-03
15845669,2018-05-19
15845669,2018-05-24
15845669,2018-05-31
15845669,2018-06-04
15845669,2018-06-17
15845669,2018-09-16
16229170,2022-10-08
16229170,2022-10-13
16229170,2022-10-15
16229170,2022-10-22
16229170,2022-10-27
16229170,2022-11-01
16229170,2022-11-07
16229170,2022-11-11
16229170,2022-11-14
16229170,2022-11-27
16229170,2022-12-03
16229170,2022-12-06
16229170,2022-12-07
16229170,2022-12-12
16347171,2017-06-11
16347171,2017-06-21
16347171,2017-06-29
16347171,2017-07-10
16347171,2017-07-24
16347171,2017-08-21
15845669,2018-09-21
16347171,2017-09-08
16347171,2017-09-15
16347171,2017-09-23
16347171,2017-09-30
16347171,2017-10-07
16347171,2017-10-20
16347171,2017-11-04
16347171,2017-11-21
16347171,2017-12-13
16347171,2017-12-27
16347171,2018-01-20
16347171,2018-02-05
16347171,2018-02-10
16347171,2018-03-08
16347171,2018-04-17
16347171,2018-04-23
16347171,2018-04-29
16347171,2018-05-09
16347171,2018-05-16
16347171,2018-06-06
16347171,2018-06-13
16347171,2018-06-26
16229170,2022-12-21
16229170,2022-12-27
16229170,2023-01-02
16229170,2023-02-20
16229170,2023-03-12
16229170,2023-03-26
16229170,2023-04-02
16229170,2023-04-10
16229170,2023-04-16
16229170,2023-04-21
16229170,2023-04-30
16229170,2023-05-05
16229170,2023-05-07
16229170,2023-05-18
16229170,2023-05-21
16229170,2023-05-26
16229170,2023-05-31
16229170,2023-06-03
16229170,2023-06-04
16229170,2023-06-07
16229170,2023-06-11
16229170,2023-07-02
16229170,2023-07-25
16229170,2023-08-04
16229170,2023-08-06
16229170,2023-08-13
16229170,2023-08-18
16229170,2023-08-27
16229170,2023-09-07
16229170,2023-09-11
16229170,2023-09-15
16229170,2023-09-22
16229170,2023-09-26
16229170,2023-09-30
16229170,2023-10-11
16229170,2023-10-17
16229170,2023-11-03
16229170,2023-11-06
16229170,2023-12-03
16230640,2016-12-15
16230640,2017-03-18
16230640,2017-03-26
15845669,2018-09-25
15845669,2018-09-29
15845669,2018-10-05
15845669,2018-10-09
15845669,2018-10-21
15845669,2018-10-28
15845669,2018-11-12
15845669,2018-11-27
16232783,2017-01-26
16232783,2017-02-12
16232783,2017-03-23
16232783,2017-04-17
16232783,2017-07-30
15845669,2018-12-05
15845669,2018-12-09
16232783,2017-08-16
16232783,2017-09-14
16232783,2017-10-05
16232783,2017-11-01
16232783,2017-11-17
16232783,2017-12-11
16232783,2017-12-26
15845669,2019-03-16
15845669,2019-03-30
16232783,2018-01-02
16232783,2018-02-16
16232783,2018-03-18
16232783,2018-03-29
16232783,2018-05-06
16232783,2018-06-20
16232783,2018-11-28
16232783,2019-01-07
16232783,2019-01-18
16347171,2018-07-07
16347171,2018-08-28
15845669,2019-04-05
16347171,2018-09-16
16347171,2018-09-25
16347171,2018-10-25
16347171,2018-11-07
16347171,2018-11-17
16347171,2018-11-30
16347171,2018-12-29
16347171,2019-01-07
16347171,2019-02-11
16347171,2019-02-24
16347171,2019-03-08
16347171,2019-03-22
16347171,2019-05-06
16347171,2019-05-28
16232783,2019-03-04
16232783,2019-04-01
16232783,2019-04-08
16232783,2019-04-29
15845669,2019-04-09
16232783,2019-05-12
16232783,2019-05-21
16232783,2019-05-26
16232783,2019-06-22
16232783,2019-07-03
16232783,2019-08-09
16232783,2019-09-15
16232783,2019-10-11
16347171,2019-06-04
16347171,2019-06-13
16347171,2019-06-23
16347171,2019-06-30
16347171,2019-07-21
16347171,2019-08-06
16347171,2019-08-24
15845669,2019-04-15
16347171,2019-08-31
16347171,2019-09-16
16347171,2019-09-22
16347171,2019-10-08
16347171,2019-10-14
16347171,2019-10-24
16347171,2019-11-02
16347171,2019-11-18
16347171,2019-12-08
16347171,2020-09-21
16347171,2020-09-26
16347171,2020-10-04
16347171,2021-01-06
16347171,2021-07-19
16347171,2021-11-30
16347171,2022-02-10
16347171,2022-06-11
16349645,2017-01-02
16352907,2017-01-02
16232783,2019-10-30
16232783,2020-01-13
16232783,2020-03-17
16232783,2022-01-03
16232783,2022-04-10
16232783,2022-05-01
16232783,2022-05-28
16232783,2022-06-12
16232783,2022-08-04
16232783,2022-08-21
16232783,2022-09-11
16232783,2022-10-16
16232783,2022-11-18
16232783,2022-12-03
16232783,2022-12-27
16232783,2023-01-22
16232783,2023-04-06
16232783,2023-04-29
16232783,2023-05-10
16232783,2023-05-29
16232783,2023-07-13
16232783,2023-10-25
16232783,2024-01-26
15845669,2019-04-20
15845669,2019-05-02
15845669,2019-05-09
16236199,2019-09-28
16236199,2019-10-04
16236199,2019-11-05
16236199,2019-11-21
16236199,2019-11-30
16236199,2020-01-16
16353229,2017-02-20
16353229,2017-04-16
16353229,2017-11-08
15845669,2019-05-16
15845669,2019-05-22
15845669,2019-05-29
16353257,2017-01-01
16353257,2017-03-13
16353257,2017-03-17
16236199,2020-02-01
16236199,2020-02-03
16236199,2020-03-28
16236199,2020-07-31
16236199,2020-08-28
16236199,2020-09-11
16236199,2020-10-03
16236199,2020-10-09
16236199,2020-11-01
16236199,2020-11-29
16236199,2020-12-17
16236199,2020-12-27
16236199,2021-01-05
16236199,2021-02-05
16236199,2021-02-21
16236199,2021-02-28
16236199,2021-03-14
16236199,2021-04-16
16236199,2021-04-17
16236199,2021-05-15
16236199,2021-05-21
16236199,2021-07-15
15845669,2019-06-06
15845669,2019-06-12
15845669,2019-06-24
15845669,2019-08-09
16236199,2021-10-14
16353473,2017-01-01
15845669,2019-08-25
15845669,2019-09-02
15845669,2019-09-19
15845669,2019-09-23
15845669,2019-10-01
15845669,2019-10-07
15845669,2019-10-13
15845669,2019-10-20
15845669,2019-10-25
15845669,2019-11-25
16236199,2021-10-18
16236199,2022-02-21
16236199,2022-02-28
16236199,2022-03-11
16236199,2022-04-30
16236199,2022-06-29
16236199,2022-08-17
16236199,2022-08-23
16236199,2022-09-05
16236199,2022-10-10
15845669,2019-12-02
15845669,2020-01-20
15845669,2020-02-03
15845669,2020-07-06
15845669,2020-08-01
15845669,2020-08-21
15845669,2020-11-26
15845669,2020-12-03
16353485,2016-12-18
16353485,2017-06-14
16353485,2017-06-18
16353485,2017-06-24
16354659,2017-01-05
15845669,2021-02-15
15845669,2021-04-07
16236199,2022-10-28
16236199,2022-12-24
16236199,2022-12-31
16236199,2023-04-02
16236199,2023-04-07
16236199,2023-04-13
16236199,2023-04-24
16236199,2023-04-28
16236199,2023-05-01
16236199,2023-05-15
16236199,2023-05-19
16236199,2023-05-22
16236199,2023-06-04
16236199,2023-07-03
16236199,2023-07-06
16236199,2023-07-10
16236199,2023-08-16
15845669,2022-02-28
15845669,2023-10-01
15847347,2016-12-08
16237242,2016-12-19
16237242,2016-12-23
16237242,2016-12-28
16237242,2017-02-20
16237242,2017-04-22
16237242,2017-05-31
16362226,2017-05-31
16362226,2017-06-29
16362226,2017-08-20
16362226,2017-09-09
16362226,2017-09-10
16362226,2017-09-18
16362226,2017-10-08
16362226,2017-10-15
16362226,2017-11-25
16362226,2017-12-04
16362226,2017-12-17
16362226,2017-12-24
16362226,2017-12-30
16362226,2018-01-05
16362226,2018-01-26
16362226,2018-02-10
16362226,2018-02-21
16362226,2018-05-05
16362226,2018-05-06
16362226,2018-05-26
16362226,2018-06-05
16362226,2018-06-16
16362226,2018-06-20
15847347,2017-02-24
15847347,2022-09-16
16362226,2018-06-25
16237773,2017-01-01
16238449,2017-01-06
16238449,2017-01-16
16238779,2016-12-26
16238779,2018-01-01
16241833,2016-12-11
16241833,2017-09-11
16241833,2018-01-01
16242451,2017-01-03
15847347,2022-09-21
15847347,2022-09-23
15847347,2022-09-25
15847347,2022-09-27
15847347,2022-11-14
15847347,2022-11-26
15847347,2022-12-11
15847347,2022-12-21
15847347,2023-04-07
15847347,2023-04-09
15847347,2023-04-16
15847347,2023-04-24
15847347,2023-04-30
15847347,2023-05-08
15847347,2023-05-18
15847347,2023-05-21
15847347,2023-05-30
15851599,2017-01-02
15851599,2017-05-07
15851599,2017-07-23
15851599,2017-09-18
15851599,2017-09-24
15851599,2017-10-01
15851599,2017-10-09
15851599,2017-10-22
15851599,2018-02-21
15851599,2018-03-29
15851599,2018-04-07
15851599,2018-04-24
15854548,2017-01-01
16242451,2018-01-03
16242451,2018-07-07
16362226,2018-06-27
16362226,2018-06-29
16362226,2018-07-02
16362226,2018-07-06
16362226,2018-07-16
16362226,2018-07-20
16362226,2018-09-09
16362226,2018-09-10
16362226,2018-09-20
16362226,2018-09-26
16362226,2018-10-08
16362226,2018-10-13
16362226,2018-10-22
16362226,2018-10-24
16362226,2018-11-12
16362226,2018-11-27
16362226,2018-11-29
16362226,2018-11-30
16362226,2018-12-16
16362226,2019-01-05
16362226,2019-01-08
16362226,2019-01-17
16362226,2019-01-22
16362226,2019-01-26
16362226,2019-01-30
16362226,2019-02-01
16362226,2019-02-14
15854548,2017-04-08
15854548,2017-04-28
15854548,2017-05-02
16364067,2017-02-15
16364067,2017-05-06
16364067,2017-05-24
16364067,2017-06-16
16364067,2017-06-18
16364067,2017-07-04
16364067,2017-07-09
16364067,2017-07-23
16364067,2017-08-03
16364067,2017-08-11
16364067,2017-08-19
16242451,2020-01-18
16242451,2021-05-06
15854548,2017-05-22
16242451,2021-05-16
16242451,2021-05-26
16242451,2021-06-13
16242451,2021-06-29
16242451,2021-08-01
16242451,2021-08-23
16242451,2021-09-05
16242451,2021-09-14
16242451,2021-10-21
16242451,2021-11-08
16242451,2021-11-29
16242451,2022-01-03
16242451,2022-04-24
16242451,2022-05-22
16242451,2022-06-13
16242451,2022-08-15
16242451,2022-10-17
16242451,2022-10-24
16242451,2022-11-29
16242451,2022-12-13
16242451,2022-12-28
16242451,2023-04-08
16242451,2023-04-17
16242451,2023-04-30
16242451,2023-05-18
16242451,2023-06-09
16242451,2023-08-08
16242451,2023-08-14
16242451,2023-09-01
16244096,2017-05-21
16244878,2017-11-12
16244878,2017-11-26
16244878,2018-03-25
16244878,2018-04-22
16244878,2018-05-08
16244878,2019-09-16
16244878,2019-10-20
16244878,2019-12-13
16244878,2019-12-29
16244878,2020-01-01
16244878,2020-08-23
15854548,2017-05-28
15854548,2017-08-14
15854548,2017-09-17
15854548,2017-09-22
15854548,2017-09-24
15854548,2017-11-13
15854548,2018-01-04
15854548,2018-04-10
15854548,2018-04-17
15854548,2018-05-20
15854548,2018-05-27
15854548,2018-07-20
16248277,2017-09-18
16248277,2017-09-23
16248277,2017-10-09
16248277,2017-10-15
16248277,2017-10-26
16248277,2018-05-20
16248277,2018-06-23
16248277,2018-07-07
16248277,2018-07-30
16248277,2018-11-07
16248277,2018-11-23
16248277,2019-05-27
16248277,2019-07-03
16248277,2019-07-24
16364067,2017-08-25
16364067,2017-10-08
16364067,2017-10-14
16364067,2017-11-06
16364067,2017-11-15
16364067,2017-11-20
16364067,2017-11-27
16364067,2017-12-05
16364067,2017-12-12
16364067,2017-12-19
16364067,2018-01-02
16364067,2018-01-10
16364067,2018-01-27
16364067,2018-02-16
16364067,2018-02-26
16364067,2018-03-05
16364067,2018-03-11
16364067,2018-03-19
16364067,2018-03-25
16364067,2018-04-01
16364067,2018-04-17
15854548,2018-07-25
15854548,2018-10-13
15854548,2018-12-08
15854548,2019-01-05
15854548,2019-02-17
15854548,2019-02-22
15854548,2019-05-01
15854548,2019-08-05
15854548,2019-08-11
15854548,2019-09-30
15854548,2019-10-03
15854548,2019-12-06
15854548,2019-12-15
15854548,2020-01-08
16364067,2018-04-28
16364067,2018-05-06
16364067,2018-05-14
16364067,2018-05-19
16364067,2018-05-31
16364067,2018-06-09
16364067,2018-06-16
16364067,2018-07-01
16364067,2018-07-12
16364067,2018-07-19
16364067,2018-09-01
16364067,2018-09-12
16364067,2018-09-23
16364067,2018-09-30
16364067,2018-10-08
16364067,2018-10-14
16364067,2018-10-22
16364067,2018-10-28
16364067,2018-11-20
16364067,2018-12-08
16364067,2018-12-16
16364067,2018-12-26
16364067,2019-01-02
16364067,2019-01-13
16364067,2019-01-21
16364067,2019-02-17
16364067,2019-03-04
16364067,2019-03-25
16364067,2019-03-31
16364067,2019-04-10
16364067,2019-04-15
16364067,2019-04-25
16364067,2019-05-04
16364067,2019-05-14
16364067,2019-05-26
16365784,2018-02-20
16365784,2018-03-01
16365784,2019-09-16
16365784,2019-11-04
16365784,2020-11-25
16365784,2022-01-09
16365784,2022-05-28
16365784,2023-08-12
15854548,2020-01-18
15854548,2021-07-01
16366744,2017-07-27
16366744,2017-08-12
16366744,2017-08-31
16248277,2019-09-02
16248277,2019-09-29
16248277,2019-11-02
16248277,2020-03-21
16248277,2020-07-04
16248277,2020-08-17
16253465,2016-12-06
16253465,2016-12-07
16253465,2016-12-10
16253465,2016-12-30
16253465,2017-02-12
16253465,2017-02-25
16258784,2016-12-31
16258784,2017-01-03
16260117,2017-08-07
16260117,2018-02-10
16269161,2017-01-02
16269344,2020-03-03
16269344,2021-04-08
16269344,2021-08-31
16269344,2022-02-28
16269344,2022-09-10
16269344,2023-05-01
15854548,2021-11-24
15854548,2022-01-03
15854548,2022-03-18
15854548,2022-08-28
15854548,2022-12-29
15854548,2023-04-01
15854548,2023-08-28
15854548,2023-09-30
15854548,2023-11-05
16366744,2017-09-11
16366744,2017-09-23
16366744,2017-10-17
16366744,2017-11-15
16366744,2017-11-28
16366744,2017-12-03
16366744,2017-12-18
16366744,2018-01-06
16366744,2018-01-18
16366744,2018-01-29
16366744,2018-02-10
16366744,2018-02-21
16366744,2018-03-08
16366744,2018-03-21
16366744,2018-03-27
16366744,2018-04-14
16366744,2018-05-04
16366744,2018-05-28
15855646,2017-01-04
16269344,2023-07-10
16271447,2017-01-08
16271447,2017-11-28
16271447,2018-03-19
16271447,2018-05-19
16271447,2019-04-30
15855646,2017-01-25
15855646,2017-02-10
15855646,2017-02-15
15855646,2017-02-28
15855646,2017-03-20
15855646,2017-03-23
15855646,2017-03-27
15855646,2017-04-16
15855646,2017-04-23
15855646,2017-04-30
15855646,2017-05-08
15855646,2017-05-14
15855646,2017-05-16
15855646,2017-05-19
15855646,2017-05-21
15855646,2017-05-24
16271447,2019-10-31
16271447,2019-12-20
16271447,2020-03-02
16271447,2020-05-16
16271447,2020-08-08
16271447,2020-12-27
16271447,2021-06-09
16271447,2021-11-30
16271447,2022-01-09
16271447,2022-02-26
16271447,2022-09-01
16271447,2022-12-18
16271447,2023-02-28
16271447,2023-04-23
16271447,2023-12-07
16271447,2024-02-18
15855646,2017-05-28
15855646,2017-06-25
15855646,2017-07-04
16273510,2017-06-11
16273510,2017-07-29
16273510,2017-12-20
16273510,2018-01-27
16273510,2018-06-29
16273510,2018-11-25
16273510,2019-01-03
16273510,2019-04-05
16273510,2020-05-23
16273510,2020-11-01
16273510,2021-01-08
16273510,2023-12-15
16366744,2018-06-11
16366744,2018-06-18
15855646,2017-07-05
15855646,2017-07-10
15855646,2017-07-29
15855646,2017-10-08
15855646,2017-10-10
15855646,2017-10-17
15855646,2017-10-24
15855646,2017-10-30
15855646,2017-10-31
15855646,2017-11-06
15855646,2017-11-08
16366744,2018-06-25
16366744,2018-06-30
16366744,2018-07-19
16366744,2018-07-27
16366744,2018-08-04
16366744,2018-09-30
16366744,2018-10-10
16366744,2018-10-20
16366744,2018-11-16
16366744,2018-11-23
16366744,2018-11-30
16366744,2019-01-05
16366744,2019-01-30
16366744,2019-02-09
16366744,2019-02-27
16366744,2019-03-07
16366744,2019-04-09
16366744,2019-04-19
16366744,2019-05-21
16366744,2019-06-02
16366744,2019-06-11
16274061,2018-06-23
16274061,2018-10-18
16274061,2018-12-04
16274061,2019-03-11
16274061,2019-04-08
16274061,2019-06-09
16274061,2019-12-08
16274061,2022-05-20
15855646,2017-11-10
15855646,2017-11-11
15855646,2017-11-15
15855646,2017-11-16
15855646,2017-11-18
15855646,2017-11-22
15855646,2017-11-27
15855646,2017-11-28
15855646,2017-11-30
15855646,2017-12-12
16274717,2017-01-07
16366744,2019-06-17
16366744,2019-06-30
16366744,2019-07-16
16366744,2019-08-21
16366744,2019-09-02
16366744,2019-09-10
16366744,2019-09-19
16366744,2019-10-02
16366744,2019-10-09
16366744,2019-10-14
16366744,2019-10-24
16366744,2019-11-23
16366744,2019-12-16
16366744,2019-12-19
15855646,2017-12-17
15855646,2017-12-18
15855646,2017-12-19
15855646,2017-12-29
15855646,2018-01-09
15855646,2018-01-14
15855646,2018-01-21
15855646,2018-01-23
15855646,2018-01-28
15855646,2018-04-07
15855646,2018-04-15
15855646,2018-04-16
15855646,2018-04-17
15855646,2018-04-22
16366744,2020-01-02
16366744,2020-05-24
16366744,2020-08-01
16366744,2020-09-02
16366744,2020-09-26
16366744,2020-11-17
16366744,2020-12-08
16366744,2020-12-24
16366744,2021-01-31
16366744,2021-04-03
16366744,2021-04-14
16366744,2021-04-26
16366744,2021-05-02
16366744,2021-05-20
16366744,2021-05-31
16366744,2021-06-19
16366744,2021-06-28
15855646,2018-04-24
15855646,2018-05-13
15855646,2018-05-15
15855646,2018-05-20
15855646,2018-05-28
15855646,2018-05-29
15855646,2018-06-12
15855646,2018-06-25
15855646,2018-06-26
15855646,2018-07-02
15855646,2018-07-03
15855646,2018-07-07
15855646,2018-07-08
15855646,2018-07-10
15855646,2018-07-12
15855646,2018-07-13
15855646,2018-07-16
15855646,2018-07-20
15855646,2018-07-23
15855646,2018-07-27
15855646,2018-07-30
15855646,2018-08-02
15855646,2018-08-06
15855646,2018-08-21
15855646,2019-02-24
15855646,2019-04-01
15855646,2019-04-08
15855646,2019-04-15
15855646,2019-04-28
15855646,2019-05-05
15855646,2019-05-11
15855646,2019-05-20
15855646,2019-06-03
15855646,2019-06-23
15855646,2019-06-30
15855646,2019-07-16
15855646,2019-08-17
15855646,2019-08-25
16366744,2021-07-29
16366744,2021-08-09
16366744,2021-08-18
16366744,2021-09-15
16366744,2021-10-04
16366744,2021-10-12
16366744,2021-11-05
16366744,2021-12-12
16366744,2021-12-26
16366744,2022-01-28
16366744,2022-05-15
16378562,2018-01-06
16378562,2018-04-04
16378562,2018-04-12
16378562,2018-04-19
16378562,2018-05-14
16378562,2018-05-20
16380794,2016-12-27
16380794,2016-12-30
16380794,2017-01-14
16380794,2017-01-30
16380794,2017-02-19
16380794,2017-03-19
16380794,2017-03-22
16380794,2017-03-29
16380794,2017-04-03
16380794,2017-04-14
16380794,2017-04-16
16380794,2017-04-23
16380794,2017-05-03
16380794,2017-05-11
16380794,2017-05-25
16380794,2017-05-29
16380794,2017-06-08
16380794,2017-06-11
16380794,2017-06-16
16380794,2017-06-24
16380794,2017-06-26
16380794,2017-07-03
16380794,2017-07-14
16380794,2017-07-19
16380794,2017-07-24
16380794,2017-07-27
16380794,2017-08-05
16380794,2017-08-07
16380794,2017-08-14
16380794,2017-08-20
16380794,2017-08-28
16380794,2017-09-04
16380794,2017-09-23
16380794,2017-09-26
16380794,2017-10-01
16380794,2017-10-09
16380794,2017-10-13
16380794,2017-10-15
16380794,2017-10-24
16380794,2017-10-28
16380794,2017-10-30
16380794,2017-12-01
15855646,2019-09-16
15855646,2019-09-23
15855646,2019-11-03
15855646,2019-11-10
15855646,2019-11-18
15855646,2019-12-01
15855646,2020-01-01
15855646,2020-02-03
15855646,2020-02-09
15855646,2020-02-24
15857118,2017-01-04
16380794,2017-12-03
16380794,2017-12-10
16380794,2017-12-17
16380794,2017-12-26
16380794,2017-12-29
16380794,2018-01-02
15857118,2017-04-11
15857118,2017-04-20
16380794,2018-01-08
16380794,2018-01-27
16380794,2018-01-29
16380794,2018-02-07
16380794,2018-02-11
16380794,2018-03-27
16380794,2018-04-01
16380794,2018-04-05
16380794,2018-04-08
16380794,2018-04-13
16380794,2018-04-15
16380794,2018-04-19
16380794,2018-05-18
16380794,2018-05-20
16380794,2018-06-12
16380794,2018-06-17
16380794,2018-07-01
16380794,2018-07-15
16380794,2018-07-20
16380794,2018-07-24
16380794,2018-08-05
16380794,2018-08-15
16380794,2018-08-19
16366744,2022-06-11
16366744,2022-06-20
16366744,2022-06-27
16366744,2022-07-06
16366744,2022-08-02
16366744,2022-08-09
16366744,2022-08-25
16366744,2022-09-04
16366744,2022-09-16
16366744,2022-09-24
16366744,2022-10-10
16366744,2022-10-22
16366744,2022-11-22
16366744,2022-12-05
16366744,2022-12-14
16366744,2023-01-07
16366744,2023-02-06
16366744,2023-03-24
16366744,2023-04-02
16366744,2023-04-17
16366744,2023-04-29
16366744,2023-05-20
16366744,2023-05-28
16366744,2023-06-21
16366744,2023-07-08
16366744,2023-09-24
16366744,2023-10-10
16366744,2023-11-18
16367064,2016-12-30
15857118,2017-04-23
15857118,2017-05-21
15857118,2017-06-25
15857118,2017-07-05
15857118,2017-08-11
15857118,2017-09-17
15857118,2017-09-24
15857118,2017-10-09
15857118,2017-12-10
15857118,2018-01-01
15857118,2018-05-15
15857118,2018-06-11
15857118,2018-06-17
15857118,2018-07-05
15857118,2018-07-15
15857118,2018-07-25
15857118,2018-07-29
15857118,2018-08-03
15857118,2018-08-05
15857118,2018-08-12
15857118,2018-09-03
15857118,2018-10-08
15857118,2018-10-21
15857118,2018-11-24
16368793,2018-05-08
16380794,2018-08-22
16380794,2018-08-27
16380794,2018-09-04
16380794,2018-09-06
16380794,2018-09-13
16380794,2018-10-07
16380794,2018-10-19
16380794,2018-10-23
16380794,2018-10-30
16380794,2018-11-01
16380794,2018-11-12
16380794,2018-12-14
16380794,2019-04-06
16380794,2019-04-12
16380794,2019-04-19
16380794,2019-04-28
15857118,2019-01-01
15857118,2019-04-14
15857118,2019-04-28
15857118,2019-05-12
15857118,2019-05-21
15857118,2019-05-26
15857118,2019-06-03
15857118,2019-06-30
15857118,2019-07-22
15857118,2019-08-25
15857118,2019-09-02
15857118,2019-09-14
15857118,2019-09-29
15857118,2019-10-22
15857118,2019-10-27
15857118,2019-12-08
15857118,2020-01-02
15857118,2021-04-18
15857118,2021-04-24
15857118,2021-05-30
15857118,2021-06-07
16380794,2019-05-06
16380794,2019-05-22
16380794,2019-05-27
16380794,2019-06-21
16380794,2019-06-28
16380794,2019-06-30
16380794,2019-07-03
16380794,2019-07-08
16380794,2019-07-15
16380794,2019-07-23
16380794,2019-08-04
16380794,2019-09-02
16380794,2019-09-08
16380794,2019-09-29
16380794,2019-10-07
16380794,2019-10-10
16380794,2019-10-12
16380794,2019-10-31
16368793,2018-05-17
16368793,2018-05-20
16368793,2018-05-23
16368793,2018-06-02
16368793,2018-06-09
16368793,2018-06-25
16368793,2018-06-30
16368793,2018-07-08
16368793,2018-07-12
16368793,2018-07-17
16368793,2018-07-20
16368793,2018-07-25
16368793,2018-07-28
16368793,2018-08-10
16368793,2018-08-17
16368793,2018-08-20
16368793,2018-08-31
16368793,2018-09-10
15857118,2021-07-04
16368793,2018-09-12
16380794,2019-11-11
16380794,2019-12-01
16380794,2019-12-30
16380794,2020-01-01
16380794,2020-01-03
16380794,2020-01-25
16380794,2020-08-02
16380794,2020-08-23
16380794,2020-08-31
16380794,2020-09-07
16380794,2020-09-09
16380794,2020-09-14
16380794,2020-10-04
16380794,2020-10-11
16380794,2020-10-23
16380794,2020-10-26
16380794,2020-10-30
15857118,2021-07-19
15857118,2021-08-13
15857118,2021-08-15
15857118,2021-09-04
15857118,2021-09-12
15857118,2021-09-25
15857118,2021-09-27
15857118,2021-10-03
15857118,2021-10-17
15857118,2021-10-24
15857118,2021-10-31
15857118,2021-11-07
15857118,2021-11-15
15857118,2021-11-21
15857118,2021-12-05
15857118,2021-12-13
15857118,2021-12-26
15857118,2022-01-01
15857118,2022-04-08
15857118,2022-04-16
15857118,2022-05-03
15857118,2022-05-29
16380794,2020-11-09
16380794,2020-11-15
16368793,2018-09-16
16368793,2018-09-27
16368793,2018-10-07
